"RecordKey","SurveyKey","SurveyName","SampleKey","StartDate","EndDate","DateType","LocationName","DataType","Latitude","Longitude","Projection","AphiaId","Species","Uncertain","Abundance_SACFORN","Abundance_Count","IsDead","SampleComment"
"JNCCMNCR10337166","JNCCMNCR10000163","1983 Collins Selsey Bill to East Solent sublittoral survey","JNCCMNCR10018698","1983-05-01","1983-09-30","DD","Selsey Bill to East Solent. (West Sussex coast)","Point","50.6681236171492","-0.801542336157963","WGS84",140770,"Pholas dactylus","FALSE",,,"FALSE","The clay bedrock was heavily bored by Pholas dactylus and unstable. Surfaces were relatively bare but small Dysidea fragilis and Amphilectus fucorum were found on vertical surfaces and Urticina felina was common on flat surfaces. Holes were often occupied by Galathea squamifera."
"JNCCMNCR10337492","JNCCMNCR10000163","1983 Collins Selsey Bill to East Solent sublittoral survey","JNCCMNCR10018707","1983-05-01","1983-09-30","DD","Selsey Bill to East Solent. (West Sussex coast)","Point","50.6681236171492","-0.801542336157963","WGS84",140513,"Nassarius reticulatus","FALSE",,,"FALSE","Gravel, often mixed with sand, was the most common substratum. It was generally stable and well colonised by burrowing species such as Mya truncata, Lanice conchilega and Cerianthus lloydii. Dead shells were frequently mixed with gravel, in particular Crepidula fornicata which was found all over the area with patches of great abundance especially in the west. Mytilus edulis fulfilled a similar role in the shallow waters south of Selsey Bill, north of the Mixon Hole and also on the south side of Pullar Bank. A variety of species colonised the gravel surface, particularly Alcyonidium diaphanum, Flustra foliacea, Polycarpa pomaria Styela clava, Urticina felina and Sabellaria sp. The larger the stones, the more diverse was the community. An uncharacteristic area of gravel was found in a dredged area around Horse Tail where pits several metres deep and devoid of life were found. Initial colonisation by barnacles including Elminius modestus, was observed. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
"JNCCMNCR10337923","JNCCMNCR10000163","1983 Collins Selsey Bill to East Solent sublittoral survey","JNCCMNCR10018733","1983-05-01","1983-09-30","DD","Selsey Bill to East Solent. (West Sussex coast)","Point","50.6681236171492","-0.801542336157963","WGS84",140513,"Nassarius reticulatus","FALSE",,,"FALSE","Most of the sand in shallower parts was very mobile with little fauna except for mobile species such as Buccinum undatum, Pagurus bernhardus and Hinia reticulata. In deeper water, there were large numbers of burrowing polychaetes, especially Lanice conchilega and Amphitrite sp. Corystes cassivelaunus was found at two locations and Urticina felina was widespread. In the narrow entrance to Chichester Harbour there was a 20 metre deep trench maintained by strong tidal currents. The east side was very steep and apparently composed of sand held together by Sabellaria sp. tubes. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
"JNCCMNCR10336723","JNCCMNCR10000163","1983 Collins Selsey Bill to East Solent sublittoral survey","JNCCMNCR10018675","1983-05-01","1983-09-30","DD","Selsey Bill to East Solent. (West Sussex coast)","Point","50.6681236171492","-0.801542336157963","WGS84",145540,"Halidrys siliquosa","FALSE",,,"FALSE","Laminaria has been removed from the species list for this record as more specific related taxa were also present, these are now marked as characterising. Limestone bedrock supported the most diverse biota, especially in the east part of the site from the Hounds south to Pullar Bank where it occurred within a few metres of the surface. Dense kelp forest extended down to -7m, giving way to a variety of foliaceous algae, particularly Dictyota dichotoma. The topography of the limestone outcrops was complex. In some areas clay was eroded from beneath, leaving areas of limestone slabs. Sponges were typical of the vertical surfaces, and Bispira volutacornis was common in crevices. Dense patches of Phoronis hippocrepia were seen, and deeper ridges were sometimes covered in a mass of Tubularia indivisa, Flustra foliacea and Molgula manhattensis. Sagartia troglodytes was the most numerous anemone on limestone areas, but Actinothoe sphyrodeta and Urticina felina were also well represented. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
"JNCCMNCR10336691","JNCCMNCR10000163","1983 Collins Selsey Bill to East Solent sublittoral survey","JNCCMNCR10018675","1983-05-01","1983-09-30","DD","Selsey Bill to East Solent. (West Sussex coast)","Point","50.6681236171492","-0.801542336157963","WGS84",126965,"Labrus bergylta","FALSE",,,"FALSE","Laminaria has been removed from the species list for this record as more specific related taxa were also present, these are now marked as characterising. Limestone bedrock supported the most diverse biota, especially in the east part of the site from the Hounds south to Pullar Bank where it occurred within a few metres of the surface. Dense kelp forest extended down to -7m, giving way to a variety of foliaceous algae, particularly Dictyota dichotoma. The topography of the limestone outcrops was complex. In some areas clay was eroded from beneath, leaving areas of limestone slabs. Sponges were typical of the vertical surfaces, and Bispira volutacornis was common in crevices. Dense patches of Phoronis hippocrepia were seen, and deeper ridges were sometimes covered in a mass of Tubularia indivisa, Flustra foliacea and Molgula manhattensis. Sagartia troglodytes was the most numerous anemone on limestone areas, but Actinothoe sphyrodeta and Urticina felina were also well represented. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
"JNCCMNCR10338189","JNCCMNCR10000163","1983 Collins Selsey Bill to East Solent sublittoral survey","JNCCMNCR10018748","1983-05-01","1983-09-30","DD","Selsey Bill to East Solent. (West Sussex coast)","Point","50.6681236171492","-0.801542336157963","WGS84",117815,"Nemertesia ramosa","FALSE",,,"FALSE","There were many patches of large flint stones in the size range 10 - 20 cm which formed large mounds with dense epifauna, predominantly Nemertesia antennina and Flustra foliacea. Ascidians were also characteristic, with patches of Dendrodoa grossularia over some cobbles. Other hydroids and bryozoans contributed to the dense cover, amongst which there were many small crustaceans, including juvenile Maja squinado and large numbers of Galathea squamifera. This type of seabed attracted Sepia officinalis, but algal growth was limited since it occurred only below -10m. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
"JNCCMNCR10336724","JNCCMNCR10000163","1983 Collins Selsey Bill to East Solent sublittoral survey","JNCCMNCR10018675","1983-05-01","1983-09-30","DD","Selsey Bill to East Solent. (West Sussex coast)","Point","50.6681236171492","-0.801542336157963","WGS84",143995,"Chaetomorpha","FALSE",,,"FALSE","Laminaria has been removed from the species list for this record as more specific related taxa were also present, these are now marked as characterising. Limestone bedrock supported the most diverse biota, especially in the east part of the site from the Hounds south to Pullar Bank where it occurred within a few metres of the surface. Dense kelp forest extended down to -7m, giving way to a variety of foliaceous algae, particularly Dictyota dichotoma. The topography of the limestone outcrops was complex. In some areas clay was eroded from beneath, leaving areas of limestone slabs. Sponges were typical of the vertical surfaces, and Bispira volutacornis was common in crevices. Dense patches of Phoronis hippocrepia were seen, and deeper ridges were sometimes covered in a mass of Tubularia indivisa, Flustra foliacea and Molgula manhattensis. Sagartia troglodytes was the most numerous anemone on limestone areas, but Actinothoe sphyrodeta and Urticina felina were also well represented. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
"JNCCMNCR10337481","JNCCMNCR10000163","1983 Collins Selsey Bill to East Solent sublittoral survey","JNCCMNCR10018707","1983-05-01","1983-09-30","DD","Selsey Bill to East Solent. (West Sussex coast)","Point","50.6681236171492","-0.801542336157963","WGS84",131495,"Lanice conchilega","FALSE",,,"FALSE","Gravel, often mixed with sand, was the most common substratum. It was generally stable and well colonised by burrowing species such as Mya truncata, Lanice conchilega and Cerianthus lloydii. Dead shells were frequently mixed with gravel, in particular Crepidula fornicata which was found all over the area with patches of great abundance especially in the west. Mytilus edulis fulfilled a similar role in the shallow waters south of Selsey Bill, north of the Mixon Hole and also on the south side of Pullar Bank. A variety of species colonised the gravel surface, particularly Alcyonidium diaphanum, Flustra foliacea, Polycarpa pomaria Styela clava, Urticina felina and Sabellaria sp. The larger the stones, the more diverse was the community. An uncharacteristic area of gravel was found in a dredged area around Horse Tail where pits several metres deep and devoid of life were found. Initial colonisation by barnacles including Elminius modestus, was observed. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
"JNCCMNCR10337919","JNCCMNCR10000163","1983 Collins Selsey Bill to East Solent sublittoral survey","JNCCMNCR10018733","1983-05-01","1983-09-30","DD","Selsey Bill to East Solent. (West Sussex coast)","Point","50.6681236171492","-0.801542336157963","WGS84",131495,"Lanice conchilega","FALSE",,,"FALSE","Most of the sand in shallower parts was very mobile with little fauna except for mobile species such as Buccinum undatum, Pagurus bernhardus and Hinia reticulata. In deeper water, there were large numbers of burrowing polychaetes, especially Lanice conchilega and Amphitrite sp. Corystes cassivelaunus was found at two locations and Urticina felina was widespread. In the narrow entrance to Chichester Harbour there was a 20 metre deep trench maintained by strong tidal currents. The east side was very steep and apparently composed of sand held together by Sabellaria sp. tubes. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
"JNCCMNCR10336725","JNCCMNCR10000163","1983 Collins Selsey Bill to East Solent sublittoral survey","JNCCMNCR10018675","1983-05-01","1983-09-30","DD","Selsey Bill to East Solent. (West Sussex coast)","Point","50.6681236171492","-0.801542336157963","WGS84",143996,"Cladophora","FALSE",,,"FALSE","Laminaria has been removed from the species list for this record as more specific related taxa were also present, these are now marked as characterising. Limestone bedrock supported the most diverse biota, especially in the east part of the site from the Hounds south to Pullar Bank where it occurred within a few metres of the surface. Dense kelp forest extended down to -7m, giving way to a variety of foliaceous algae, particularly Dictyota dichotoma. The topography of the limestone outcrops was complex. In some areas clay was eroded from beneath, leaving areas of limestone slabs. Sponges were typical of the vertical surfaces, and Bispira volutacornis was common in crevices. Dense patches of Phoronis hippocrepia were seen, and deeper ridges were sometimes covered in a mass of Tubularia indivisa, Flustra foliacea and Molgula manhattensis. Sagartia troglodytes was the most numerous anemone on limestone areas, but Actinothoe sphyrodeta and Urticina felina were also well represented. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
"JNCCMNCR10338230","JNCCMNCR10000163","1983 Collins Selsey Bill to East Solent sublittoral survey","JNCCMNCR10018748","1983-05-01","1983-09-30","DD","Selsey Bill to East Solent. (West Sussex coast)","Point","50.6681236171492","-0.801542336157963","WGS84",144770,"Nitophyllum punctatum","TRUE",,,"FALSE","There were many patches of large flint stones in the size range 10 - 20 cm which formed large mounds with dense epifauna, predominantly Nemertesia antennina and Flustra foliacea. Ascidians were also characteristic, with patches of Dendrodoa grossularia over some cobbles. Other hydroids and bryozoans contributed to the dense cover, amongst which there were many small crustaceans, including juvenile Maja squinado and large numbers of Galathea squamifera. This type of seabed attracted Sepia officinalis, but algal growth was limited since it occurred only below -10m. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
"JNCCMNCR10337508","JNCCMNCR10000163","1983 Collins Selsey Bill to East Solent sublittoral survey","JNCCMNCR10018707","1983-05-01","1983-09-30","DD","Selsey Bill to East Solent. (West Sussex coast)","Point","50.6681236171492","-0.801542336157963","WGS84",127160,"Solea solea","FALSE",,,"FALSE","Gravel, often mixed with sand, was the most common substratum. It was generally stable and well colonised by burrowing species such as Mya truncata, Lanice conchilega and Cerianthus lloydii. Dead shells were frequently mixed with gravel, in particular Crepidula fornicata which was found all over the area with patches of great abundance especially in the west. Mytilus edulis fulfilled a similar role in the shallow waters south of Selsey Bill, north of the Mixon Hole and also on the south side of Pullar Bank. A variety of species colonised the gravel surface, particularly Alcyonidium diaphanum, Flustra foliacea, Polycarpa pomaria Styela clava, Urticina felina and Sabellaria sp. The larger the stones, the more diverse was the community. An uncharacteristic area of gravel was found in a dredged area around Horse Tail where pits several metres deep and devoid of life were found. Initial colonisation by barnacles including Elminius modestus, was observed. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
"JNCCMNCR10337934","JNCCMNCR10000163","1983 Collins Selsey Bill to East Solent sublittoral survey","JNCCMNCR10018733","1983-05-01","1983-09-30","DD","Selsey Bill to East Solent. (West Sussex coast)","Point","50.6681236171492","-0.801542336157963","WGS84",127160,"Solea solea","FALSE",,,"FALSE","Most of the sand in shallower parts was very mobile with little fauna except for mobile species such as Buccinum undatum, Pagurus bernhardus and Hinia reticulata. In deeper water, there were large numbers of burrowing polychaetes, especially Lanice conchilega and Amphitrite sp. Corystes cassivelaunus was found at two locations and Urticina felina was widespread. In the narrow entrance to Chichester Harbour there was a 20 metre deep trench maintained by strong tidal currents. The east side was very steep and apparently composed of sand held together by Sabellaria sp. tubes. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
"JNCCMNCR10336722","JNCCMNCR10000163","1983 Collins Selsey Bill to East Solent sublittoral survey","JNCCMNCR10018675","1983-05-01","1983-09-30","DD","Selsey Bill to East Solent. (West Sussex coast)","Point","50.6681236171492","-0.801542336157963","WGS84",144126,"Cystoseira","FALSE",,,"FALSE","Laminaria has been removed from the species list for this record as more specific related taxa were also present, these are now marked as characterising. Limestone bedrock supported the most diverse biota, especially in the east part of the site from the Hounds south to Pullar Bank where it occurred within a few metres of the surface. Dense kelp forest extended down to -7m, giving way to a variety of foliaceous algae, particularly Dictyota dichotoma. The topography of the limestone outcrops was complex. In some areas clay was eroded from beneath, leaving areas of limestone slabs. Sponges were typical of the vertical surfaces, and Bispira volutacornis was common in crevices. Dense patches of Phoronis hippocrepia were seen, and deeper ridges were sometimes covered in a mass of Tubularia indivisa, Flustra foliacea and Molgula manhattensis. Sagartia troglodytes was the most numerous anemone on limestone areas, but Actinothoe sphyrodeta and Urticina felina were also well represented. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
"JNCCMNCR10336965","JNCCMNCR10000163","1983 Collins Selsey Bill to East Solent sublittoral survey","JNCCMNCR10018688","1983-05-01","1983-09-30","DD","Selsey Bill to East Solent. (West Sussex coast)","Point","50.6681236171492","-0.801542336157963","WGS84",134204,"Polymastia mamillaris","FALSE",,,"FALSE","Bryozoa, Hydrozoa has been removed from the species list for this record as more specific related taxa were also present, these are now marked as characterising. There were two types of boulders: limestone and very hard sandstone sarcens, ranging in size from 50 cm to 5 metres across and found in patches throughout the area. Limestone boulders were generally slab shaped and up to 20 cm thick. The sarcens were striking because of the rectangular shape, and were usually more than 50 cm thick. Standing well above the seabed, boulders had a rich epifauna. There was a dense covering of hydrozoa and bryozoa, whilst larger species such as Tubularia indivisa and Flustra foliacea were more abundant on the tops. Small sponges were seen amongst this thick turf, whilst larger sponges such as Polymastia mamillaris, Suberites domuncula and Tethya aurantium were on clearer areas. Many small crabs were seen, and on a dive where boulders were present it was usual to observe Homarus gammarus. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
"JNCCMNCR10336629","JNCCMNCR10000163","1983 Collins Selsey Bill to East Solent sublittoral survey","JNCCMNCR10018675","1983-05-01","1983-09-30","DD","Selsey Bill to East Solent. (West Sussex coast)","Point","50.6681236171492","-0.801542336157963","WGS84",134204,"Polymastia mamillaris","FALSE",,,"FALSE","Laminaria has been removed from the species list for this record as more specific related taxa were also present, these are now marked as characterising. Limestone bedrock supported the most diverse biota, especially in the east part of the site from the Hounds south to Pullar Bank where it occurred within a few metres of the surface. Dense kelp forest extended down to -7m, giving way to a variety of foliaceous algae, particularly Dictyota dichotoma. The topography of the limestone outcrops was complex. In some areas clay was eroded from beneath, leaving areas of limestone slabs. Sponges were typical of the vertical surfaces, and Bispira volutacornis was common in crevices. Dense patches of Phoronis hippocrepia were seen, and deeper ridges were sometimes covered in a mass of Tubularia indivisa, Flustra foliacea and Molgula manhattensis. Sagartia troglodytes was the most numerous anemone on limestone areas, but Actinothoe sphyrodeta and Urticina felina were also well represented. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
"JNCCMNCR10336566","JNCCMNCR10000163","1983 Collins Selsey Bill to East Solent sublittoral survey","JNCCMNCR10018670","1983-05-01","1983-09-30","DD","Selsey Bill to East Solent. (West Sussex coast)","Point","50.6681236171492","-0.801542336157963","WGS84",134591,"Nymphon","FALSE",,,"FALSE","On the underside of limestone slabs there was a distinct fauna dominated by encrusting bryozoans including Escharella sp. In addition to colonies of Phoronis hippocrepia, larvae of Aurelia aurita were seen.(Sub-habitat of 163.001.006) NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
"JNCCMNCR10336641","JNCCMNCR10000163","1983 Collins Selsey Bill to East Solent sublittoral survey","JNCCMNCR10018675","1983-05-01","1983-09-30","DD","Selsey Bill to East Solent. (West Sussex coast)","Point","50.6681236171492","-0.801542336157963","WGS84",100808,"Anemonia viridis","FALSE",,,"FALSE","Laminaria has been removed from the species list for this record as more specific related taxa were also present, these are now marked as characterising. Limestone bedrock supported the most diverse biota, especially in the east part of the site from the Hounds south to Pullar Bank where it occurred within a few metres of the surface. Dense kelp forest extended down to -7m, giving way to a variety of foliaceous algae, particularly Dictyota dichotoma. The topography of the limestone outcrops was complex. In some areas clay was eroded from beneath, leaving areas of limestone slabs. Sponges were typical of the vertical surfaces, and Bispira volutacornis was common in crevices. Dense patches of Phoronis hippocrepia were seen, and deeper ridges were sometimes covered in a mass of Tubularia indivisa, Flustra foliacea and Molgula manhattensis. Sagartia troglodytes was the most numerous anemone on limestone areas, but Actinothoe sphyrodeta and Urticina felina were also well represented. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
"JNCCMNCR10336988","JNCCMNCR10000163","1983 Collins Selsey Bill to East Solent sublittoral survey","JNCCMNCR10018688","1983-05-01","1983-09-30","DD","Selsey Bill to East Solent. (West Sussex coast)","Point","50.6681236171492","-0.801542336157963","WGS84",181248,"Flabellina browni","FALSE",,,"FALSE","Bryozoa, Hydrozoa has been removed from the species list for this record as more specific related taxa were also present, these are now marked as characterising. There were two types of boulders: limestone and very hard sandstone sarcens, ranging in size from 50 cm to 5 metres across and found in patches throughout the area. Limestone boulders were generally slab shaped and up to 20 cm thick. The sarcens were striking because of the rectangular shape, and were usually more than 50 cm thick. Standing well above the seabed, boulders had a rich epifauna. There was a dense covering of hydrozoa and bryozoa, whilst larger species such as Tubularia indivisa and Flustra foliacea were more abundant on the tops. Small sponges were seen amongst this thick turf, whilst larger sponges such as Polymastia mamillaris, Suberites domuncula and Tethya aurantium were on clearer areas. Many small crabs were seen, and on a dive where boulders were present it was usual to observe Homarus gammarus. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
"JNCCMNCR10336984","JNCCMNCR10000163","1983 Collins Selsey Bill to East Solent sublittoral survey","JNCCMNCR10018688","1983-05-01","1983-09-30","DD","Selsey Bill to East Solent. (West Sussex coast)","Point","50.6681236171492","-0.801542336157963","WGS84",107381,"Carcinus maenas","FALSE",,,"FALSE","Bryozoa, Hydrozoa has been removed from the species list for this record as more specific related taxa were also present, these are now marked as characterising. There were two types of boulders: limestone and very hard sandstone sarcens, ranging in size from 50 cm to 5 metres across and found in patches throughout the area. Limestone boulders were generally slab shaped and up to 20 cm thick. The sarcens were striking because of the rectangular shape, and were usually more than 50 cm thick. Standing well above the seabed, boulders had a rich epifauna. There was a dense covering of hydrozoa and bryozoa, whilst larger species such as Tubularia indivisa and Flustra foliacea were more abundant on the tops. Small sponges were seen amongst this thick turf, whilst larger sponges such as Polymastia mamillaris, Suberites domuncula and Tethya aurantium were on clearer areas. Many small crabs were seen, and on a dive where boulders were present it was usual to observe Homarus gammarus. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
"JNCCMNCR10337164","JNCCMNCR10000163","1983 Collins Selsey Bill to East Solent sublittoral survey","JNCCMNCR10018698","1983-05-01","1983-09-30","DD","Selsey Bill to East Solent. (West Sussex coast)","Point","50.6681236171492","-0.801542336157963","WGS84",107381,"Carcinus maenas","FALSE",,,"FALSE","The clay bedrock was heavily bored by Pholas dactylus and unstable. Surfaces were relatively bare but small Dysidea fragilis and Amphilectus fucorum were found on vertical surfaces and Urticina felina was common on flat surfaces. Holes were often occupied by Galathea squamifera."
"JNCCMNCR10338207","JNCCMNCR10000163","1983 Collins Selsey Bill to East Solent sublittoral survey","JNCCMNCR10018748","1983-05-01","1983-09-30","DD","Selsey Bill to East Solent. (West Sussex coast)","Point","50.6681236171492","-0.801542336157963","WGS84",107381,"Carcinus maenas","FALSE",,,"FALSE","There were many patches of large flint stones in the size range 10 - 20 cm which formed large mounds with dense epifauna, predominantly Nemertesia antennina and Flustra foliacea. Ascidians were also characteristic, with patches of Dendrodoa grossularia over some cobbles. Other hydroids and bryozoans contributed to the dense cover, amongst which there were many small crustaceans, including juvenile Maja squinado and large numbers of Galathea squamifera. This type of seabed attracted Sepia officinalis, but algal growth was limited since it occurred only below -10m. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
"JNCCMNCR10336655","JNCCMNCR10000163","1983 Collins Selsey Bill to East Solent sublittoral survey","JNCCMNCR10018675","1983-05-01","1983-09-30","DD","Selsey Bill to East Solent. (West Sussex coast)","Point","50.6681236171492","-0.801542336157963","WGS84",107381,"Carcinus maenas","FALSE",,,"FALSE","Laminaria has been removed from the species list for this record as more specific related taxa were also present, these are now marked as characterising. Limestone bedrock supported the most diverse biota, especially in the east part of the site from the Hounds south to Pullar Bank where it occurred within a few metres of the surface. Dense kelp forest extended down to -7m, giving way to a variety of foliaceous algae, particularly Dictyota dichotoma. The topography of the limestone outcrops was complex. In some areas clay was eroded from beneath, leaving areas of limestone slabs. Sponges were typical of the vertical surfaces, and Bispira volutacornis was common in crevices. Dense patches of Phoronis hippocrepia were seen, and deeper ridges were sometimes covered in a mass of Tubularia indivisa, Flustra foliacea and Molgula manhattensis. Sagartia troglodytes was the most numerous anemone on limestone areas, but Actinothoe sphyrodeta and Urticina felina were also well represented. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
"JNCCMNCR10336683","JNCCMNCR10000163","1983 Collins Selsey Bill to East Solent sublittoral survey","JNCCMNCR10018675","1983-05-01","1983-09-30","DD","Selsey Bill to East Solent. (West Sussex coast)","Point","50.6681236171492","-0.801542336157963","WGS84",103837,"Microcosmus claudicans","FALSE",,,"FALSE","Laminaria has been removed from the species list for this record as more specific related taxa were also present, these are now marked as characterising. Limestone bedrock supported the most diverse biota, especially in the east part of the site from the Hounds south to Pullar Bank where it occurred within a few metres of the surface. Dense kelp forest extended down to -7m, giving way to a variety of foliaceous algae, particularly Dictyota dichotoma. The topography of the limestone outcrops was complex. In some areas clay was eroded from beneath, leaving areas of limestone slabs. Sponges were typical of the vertical surfaces, and Bispira volutacornis was common in crevices. Dense patches of Phoronis hippocrepia were seen, and deeper ridges were sometimes covered in a mass of Tubularia indivisa, Flustra foliacea and Molgula manhattensis. Sagartia troglodytes was the most numerous anemone on limestone areas, but Actinothoe sphyrodeta and Urticina felina were also well represented. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
"JNCCMNCR10336664","JNCCMNCR10000163","1983 Collins Selsey Bill to East Solent sublittoral survey","JNCCMNCR10018675","1983-05-01","1983-09-30","DD","Selsey Bill to East Solent. (West Sussex coast)","Point","50.6681236171492","-0.801542336157963","WGS84",181249,"Flabellina lineata","FALSE",,,"FALSE","Laminaria has been removed from the species list for this record as more specific related taxa were also present, these are now marked as characterising. Limestone bedrock supported the most diverse biota, especially in the east part of the site from the Hounds south to Pullar Bank where it occurred within a few metres of the surface. Dense kelp forest extended down to -7m, giving way to a variety of foliaceous algae, particularly Dictyota dichotoma. The topography of the limestone outcrops was complex. In some areas clay was eroded from beneath, leaving areas of limestone slabs. Sponges were typical of the vertical surfaces, and Bispira volutacornis was common in crevices. Dense patches of Phoronis hippocrepia were seen, and deeper ridges were sometimes covered in a mass of Tubularia indivisa, Flustra foliacea and Molgula manhattensis. Sagartia troglodytes was the most numerous anemone on limestone areas, but Actinothoe sphyrodeta and Urticina felina were also well represented. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
"JNCCMNCR10336979","JNCCMNCR10000163","1983 Collins Selsey Bill to East Solent sublittoral survey","JNCCMNCR10018688","1983-05-01","1983-09-30","DD","Selsey Bill to East Solent. (West Sussex coast)","Point","50.6681236171492","-0.801542336157963","WGS84",107188,"Pisidia longicornis","FALSE",,,"FALSE","Bryozoa, Hydrozoa has been removed from the species list for this record as more specific related taxa were also present, these are now marked as characterising. There were two types of boulders: limestone and very hard sandstone sarcens, ranging in size from 50 cm to 5 metres across and found in patches throughout the area. Limestone boulders were generally slab shaped and up to 20 cm thick. The sarcens were striking because of the rectangular shape, and were usually more than 50 cm thick. Standing well above the seabed, boulders had a rich epifauna. There was a dense covering of hydrozoa and bryozoa, whilst larger species such as Tubularia indivisa and Flustra foliacea were more abundant on the tops. Small sponges were seen amongst this thick turf, whilst larger sponges such as Polymastia mamillaris, Suberites domuncula and Tethya aurantium were on clearer areas. Many small crabs were seen, and on a dive where boulders were present it was usual to observe Homarus gammarus. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
"JNCCMNCR10338200","JNCCMNCR10000163","1983 Collins Selsey Bill to East Solent sublittoral survey","JNCCMNCR10018748","1983-05-01","1983-09-30","DD","Selsey Bill to East Solent. (West Sussex coast)","Point","50.6681236171492","-0.801542336157963","WGS84",107188,"Pisidia longicornis","FALSE",,,"FALSE","There were many patches of large flint stones in the size range 10 - 20 cm which formed large mounds with dense epifauna, predominantly Nemertesia antennina and Flustra foliacea. Ascidians were also characteristic, with patches of Dendrodoa grossularia over some cobbles. Other hydroids and bryozoans contributed to the dense cover, amongst which there were many small crustaceans, including juvenile Maja squinado and large numbers of Galathea squamifera. This type of seabed attracted Sepia officinalis, but algal growth was limited since it occurred only below -10m. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
"JNCCMNCR10336978","JNCCMNCR10000163","1983 Collins Selsey Bill to East Solent sublittoral survey","JNCCMNCR10018688","1983-05-01","1983-09-30","DD","Selsey Bill to East Solent. (West Sussex coast)","Point","50.6681236171492","-0.801542336157963","WGS84",107253,"Homarus gammarus","FALSE",,,"FALSE","Bryozoa, Hydrozoa has been removed from the species list for this record as more specific related taxa were also present, these are now marked as characterising. There were two types of boulders: limestone and very hard sandstone sarcens, ranging in size from 50 cm to 5 metres across and found in patches throughout the area. Limestone boulders were generally slab shaped and up to 20 cm thick. The sarcens were striking because of the rectangular shape, and were usually more than 50 cm thick. Standing well above the seabed, boulders had a rich epifauna. There was a dense covering of hydrozoa and bryozoa, whilst larger species such as Tubularia indivisa and Flustra foliacea were more abundant on the tops. Small sponges were seen amongst this thick turf, whilst larger sponges such as Polymastia mamillaris, Suberites domuncula and Tethya aurantium were on clearer areas. Many small crabs were seen, and on a dive where boulders were present it was usual to observe Homarus gammarus. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
"JNCCMNCR10337158","JNCCMNCR10000163","1983 Collins Selsey Bill to East Solent sublittoral survey","JNCCMNCR10018698","1983-05-01","1983-09-30","DD","Selsey Bill to East Solent. (West Sussex coast)","Point","50.6681236171492","-0.801542336157963","WGS84",107253,"Homarus gammarus","FALSE",,,"FALSE","The clay bedrock was heavily bored by Pholas dactylus and unstable. Surfaces were relatively bare but small Dysidea fragilis and Amphilectus fucorum were found on vertical surfaces and Urticina felina was common on flat surfaces. Holes were often occupied by Galathea squamifera."
"JNCCMNCR10336652","JNCCMNCR10000163","1983 Collins Selsey Bill to East Solent sublittoral survey","JNCCMNCR10018675","1983-05-01","1983-09-30","DD","Selsey Bill to East Solent. (West Sussex coast)","Point","50.6681236171492","-0.801542336157963","WGS84",106674,"Caridea","FALSE",,,"FALSE","Laminaria has been removed from the species list for this record as more specific related taxa were also present, these are now marked as characterising. Limestone bedrock supported the most diverse biota, especially in the east part of the site from the Hounds south to Pullar Bank where it occurred within a few metres of the surface. Dense kelp forest extended down to -7m, giving way to a variety of foliaceous algae, particularly Dictyota dichotoma. The topography of the limestone outcrops was complex. In some areas clay was eroded from beneath, leaving areas of limestone slabs. Sponges were typical of the vertical surfaces, and Bispira volutacornis was common in crevices. Dense patches of Phoronis hippocrepia were seen, and deeper ridges were sometimes covered in a mass of Tubularia indivisa, Flustra foliacea and Molgula manhattensis. Sagartia troglodytes was the most numerous anemone on limestone areas, but Actinothoe sphyrodeta and Urticina felina were also well represented. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
